Order ID,_date,Status,rto,is_cancelled,Category,_sku_prefix,ship-state,ship-city,_pincode_prefix,Amount,_amount_log,_amount_bucket,_has_promotion,_is_b2b,Fulfilment,Qty
171-5431988-8713937,2022-04-30,Shipped,0,0,kurta,JNE,MAHARASHTRA,MUMBAI 400101,400,459.0,6.131226489483141,q2,0,0,Amazon,1
171-6687746-4020351,2022-04-30,Shipped,0,0,Set,SET,UTTAR PRADESH,GHAZIABAD,201,888.0,6.790097235513905,q5,1,0,Amazon,1
403-3045245-2207560,2022-04-30,Shipped,0,0,kurta,JNE,DELHI,NEW DELHI,110,376.0,5.932245187448011,q1,1,0,Amazon,1
405-4991185-1773106,2022-04-30,Shipped,0,0,Set,SET,MAHARASHTRA,KALYAN,421,599.0,6.396929655216146,q3,0,0,Amazon,1
403-6782192-8968326,2022-04-30,Shipped,0,0,Set,SET,TAMIL NADU,Chennai,600,916.0,6.821107472256465,q5,1,0,Amazon,1
171-6640050-9516349,2022-04-30,Shipped,0,0,kurta,JNE,TAMIL NADU,PONNERI,601,329.0,5.799092654460526,q1,1,0,Amazon,1
402-5014156-9264316,2022-04-30,Cancelled,0,1,kurta,JNE,TELANGANA,HYDERABAD,500,,0.0,,0,0,Amazon,0
408-8342548-5107567,2022-04-30,Shipped,0,0,Set,SET,HIMACHAL PRADESH,DAULATPUR,177,626.0,6.440946540632921,q3,1,0,Amazon,1
404-7769149-3935539,2022-04-30,Shipped,0,0,Western Dress,JNE,WEST BENGAL,SERAMPORE,712,725.0,6.587550014824796,q4,1,0,Amazon,1
402-5903377-6817119,2022-04-30,Cancelled,0,1,kurta,J,KARNATAKA,Kinnigoli,574,,0.0,,0,0,Amazon,0
405-6584819-2669165,2022-04-30,Shipped,0,0,Set,J,RAJASTHAN,JAIPUR,302,1112.0,7.014814351275545,q5,1,0,Amazon,1
405-9099443-7445111,2022-04-30,Cancelled,0,1,Set,SET,UTTAR PRADESH,MIRZAPUR CUM VINDHYACHAL,231,,0.0,,0,0,Amazon,0
408-3810333-4165930,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,DELHI,NEW DELHI,110,329.0,5.799092654460526,q1,1,0,Merchant,1
405-0881145-7742744,2022-04-30,Shipped,0,0,Top,JNE,TELANGANA,HYDERABAD,500,487.0,6.1903154058531475,q2,0,0,Amazon,1
403-7153786-2898705,2022-04-30,Shipped,0,0,Set,SET,MADHYA PRADESH,INDORE,452,801.0,6.687108607866515,q4,1,0,Amazon,1
408-2042136-9817130,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,352.0,5.8664680569332965,q1,0,0,Amazon,1
408-2042136-9817130,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,442.0,6.093569770045136,q2,0,0,Amazon,1
407-8176931-5052349,2022-04-30,Cancelled,0,1,kurta,JNE,TAMIL NADU,PONNERI,601,280.95,5.641729793548212,q1,0,0,Merchant,0
407-3305249-3442711,2022-04-30,Cancelled,0,1,kurta,JNE,TAMIL NADU,PONNERI,601,283.0,5.648974238161206,q1,0,0,Amazon,1
403-5215681-9527524,2022-04-30,Shipped,0,0,Set,J,ANDHRA PRADESH,VIJAYAWADA,520,654.0,6.484635235635252,q3,1,0,Amazon,1
408-3749874-2210712,2022-04-30,Shipped,0,0,kurta,JNE,ASSAM,DIBRUGARH,786,399.0,5.991464547107982,q1,0,0,Amazon,1
406-6143137-4946754,2022-04-30,Shipped,0,0,Blouse,BL,TELANGANA,HYDERABAD,500,419.0,6.040254711277414,q2,0,0,Amazon,1
403-3797724-0896348,2022-04-30,Shipped,0,0,Set,J,MAHARASHTRA,THANE,401,654.0,6.484635235635252,q3,1,0,Amazon,1
407-3778695-8884327,2022-04-30,Shipped,0,0,Western Dress,J,KARNATAKA,BENGALURU,560,744.0,6.61338421837956,q4,1,0,Amazon,1
402-6454286-3321909,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,WEST BENGAL,Deganga,743,399.0,5.991464547107982,q1,1,0,Merchant,1
402-9138974-2250726,2022-04-30,Shipped,0,0,kurta,MEN,WEST BENGAL,KOLKATA,700,452.0,6.115892125483034,q2,1,0,Amazon,1
402-9138974-2250726,2022-04-30,Shipped,0,0,kurta,MEN,WEST BENGAL,KOLKATA,700,499.0,6.214608098422191,q2,1,0,Amazon,1
408-4193711-8156307,2022-04-30,Shipped - Delivered to Buyer,0,0,Blouse,J,ASSAM,KARIMGANJ,788,0.0,0.0,q1,1,0,Merchant,1
404-5546156-4947565,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,Gujarat,AHMEDABAD,382,471.0,6.156978985585555,q2,1,0,Merchant,1
408-0902233-8069950,2022-04-30,Shipped - Returned to Seller,1,0,kurta,JNE,KARNATAKA,BENGALURU,560,0.0,0.0,q1,1,0,Merchant,1
171-7821391-2118700,2022-04-30,Shipped,0,0,kurta,PJNE,KERALA,ALATHUR,678,431.0,6.068425588244111,q2,0,0,Amazon,1
171-3764328-7297105,2022-04-30,Shipped,0,0,kurta,JNE,KERALA,Aluva,683,511.0,6.238324625039508,q2,1,0,Amazon,1
406-5700980-4110708,2022-04-30,Shipped,0,0,Set,J,TAMIL NADU,CHENNAI,600,1463.0,7.288927694521257,q5,1,0,Amazon,1
406-4317049-7021127,2022-04-30,Shipped,0,0,kurta,JNE,UTTAR PRADESH,AZAMGARH,276,517.0,6.249975242259483,q2,1,0,Amazon,1
408-0738576-5377963,2022-04-30,Shipped,0,0,kurta,JNE,TELANGANA,HYDERABAD,500,399.0,5.991464547107982,q1,1,0,Amazon,1
171-6112262-4294731,2022-04-30,Cancelled,0,1,kurta,JNE,KERALA,CHENGAMANAD,683,,0.0,,0,0,Amazon,0
402-0069978-7444377,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,TELANGANA,HYDERABAD,500,399.0,5.991464547107982,q1,1,0,Merchant,1
407-6451607-8520320,2022-04-30,Shipped,0,0,Set,SET,DELHI,NEW DELHI,110,788.0,6.670766320845874,q4,1,0,Amazon,1
407-6825420-7253915,2022-04-30,Cancelled,0,1,Top,J,MAHARASHTRA,NAGPUR,441,493.33,6.20320328319525,q2,0,0,Merchant,0
171-2497796-8649164,2022-04-30,Shipped,0,0,Set,SET,TELANGANA,NIZAMABAD,503,597.0,6.393590753950631,q3,1,0,Amazon,1
405-3921640-0927553,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,MAHARASHTRA,LONI KALBHOR,412,666.0,6.502790045915623,q3,1,0,Merchant,1
402-8291421-3780342,2022-04-30,Shipped,0,0,Set,J,JHARKHAND,KHELARI,829,1112.0,7.014814351275545,q5,1,0,Amazon,1
402-8291421-3780342,2022-04-30,Shipped,0,0,Set,J,JHARKHAND,KHELARI,829,696.0,6.546785410760524,q4,1,0,Amazon,1
407-4549939-3485945,2022-04-30,Shipped,0,0,Set,SET,MAHARASHTRA,Mira road,401,499.0,6.214608098422191,q2,0,0,Amazon,1
403-3597087-4521139,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,414.0,6.028278520230698,q2,1,0,Amazon,1
171-9016873-6719541,2022-04-30,Shipped,0,0,Set,SET,UTTAR PRADESH,GHAZIPUR,233,1099.0,7.003065458786462,q5,1,0,Amazon,1
171-3693730-4530754,2022-04-30,Cancelled,0,1,Set,SET,WEST BENGAL,KOLKATA,700,,0.0,,0,0,Amazon,0
404-0541321-3023502,2022-04-30,Shipped,0,0,Set,J,MAHARASHTRA,PUNE,411,653.0,6.483107351457199,q3,1,0,Amazon,1
402-1600884-0332308,2022-04-30,Shipped,0,0,kurta,JNE,ODISHA,CUTTACK,753,352.0,5.8664680569332965,q1,1,0,Amazon,1
402-0229417-2609936,2022-04-30,Shipped,0,0,Western Dress,J,KARNATAKA,KALABURGI,585,744.0,6.61338421837956,q4,1,0,Amazon,1
403-0131049-2132337,2022-04-30,Shipped,0,0,kurta,JNE,DELHI,NEW DELHI,110,399.0,5.991464547107982,q1,1,0,Amazon,1
171-4573948-3966741,2022-04-30,Shipped,0,0,Set,J,BIHAR,KATIHAR,855,1438.0,7.271703706887368,q5,1,0,Amazon,1
171-0211853-1251554,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,J,BIHAR,KATIHAR,855,1173.0,7.068172000388042,q5,1,0,Merchant,1
404-3699924-2837921,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,459.0,6.131226489483141,q2,1,0,Merchant,1
405-0457160-2123517,2022-04-30,Shipped,0,0,Set,J,TAMIL NADU,NAGERCOIL,629,922.0,6.827629234502852,q5,1,0,Amazon,1
408-6862973-4520309,2022-04-30,Shipped,0,0,Set,J,MAHARASHTRA,MUMBAI,400,653.0,6.483107351457199,q3,0,0,Amazon,1
171-7679971-0310752,2022-04-30,Cancelled,0,1,kurta,JNE,TELANGANA,KOTHAGUDEM,507,363.0,5.8971538676367405,q1,0,0,Amazon,1
171-3669717-3172330,2022-04-30,Shipped,0,0,kurta,MEN,RAJASTHAN,BHINDER,313,499.0,6.214608098422191,q2,1,0,Amazon,1
403-9724686-7777903,2022-04-30,Shipped,0,0,kurta,PJNE,Gujarat,AHMEDABAD,382,486.0,6.18826412308259,q2,0,0,Amazon,1
403-8306900-1833930,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,PJNE,Gujarat,AHMEDABAD,382,692.0,6.541029999189903,q4,1,0,Merchant,1
403-1962150-0618711,2022-04-30,Shipped,0,0,kurta,JNE,TAMIL NADU,CHENNAI,600,295.0,5.69035945432406,q1,1,0,Amazon,1
403-1632972-2861963,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,TAMIL NADU,CHENNAI,600,363.0,5.8971538676367405,q1,1,0,Merchant,1
403-9533906-1728355,2022-04-30,Shipped,0,0,kurta,JNE,PUNJAB,JALANDHAR,144,399.0,5.991464547107982,q1,1,0,Amazon,1
171-1269122-8425943,2022-04-30,Shipped,0,0,Set,J,ANDHRA PRADESH,NARASAPUR,534,950.0,6.85751406254539,q5,1,0,Amazon,1
171-2937341-8703561,2022-04-30,Shipped,0,0,kurta,JNE,KERALA,PALAKKAD,678,399.0,5.991464547107982,q1,1,0,Amazon,1
406-5206188-8892351,2022-04-30,Shipped,0,0,Western Dress,J,ANDHRA PRADESH,PARVATHIPURAM,535,625.0,6.439350371100098,q3,1,0,Amazon,1
405-5228379-1065951,2022-04-30,Shipped,0,0,Set,SET,WEST BENGAL,BIDHAN NAGAR,700,1115.0,7.017506142941256,q5,1,0,Amazon,1
406-3236326-4964331,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,MAHARASHTRA,PUNE,411,666.0,6.502790045915623,q3,1,0,Merchant,1
408-3364449-3401947,2022-04-30,Cancelled,0,1,Set,SET,MAHARASHTRA,Mumbai,400,,0.0,,0,0,Amazon,0
402-7682157-9147503,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,J,TELANGANA,HYDERABAD,500,696.0,6.546785410760524,q4,1,0,Merchant,1
405-1515003-2007535,2022-04-30,Shipped,0,0,Top,J,TELANGANA,HYDERABAD,500,519.0,6.253828811575473,q2,1,0,Amazon,1
408-8569813-9288333,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,J,MADHYA PRADESH,SATNA,485,1199.0,7.090076835776092,q5,1,0,Merchant,1
404-0867714-0772302,2022-04-30,Shipped,0,0,Set,SET,TAMIL NADU,Padur,603,563.0,6.335054251498059,q3,1,0,Amazon,1
404-0867714-0772302,2022-04-30,Shipped,0,0,kurta,JNE,TAMIL NADU,Padur,603,399.0,5.991464547107982,q1,1,0,Amazon,1
404-0867714-0772302,2022-04-30,Shipped,0,0,kurta,JNE,TAMIL NADU,Padur,603,487.0,6.1903154058531475,q2,1,0,Amazon,1
402-1704468-7240327,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,TAMIL NADU,MADURAI,625,568.0,6.343880434126331,q3,1,0,Merchant,1
406-5757669-2996307,2022-04-30,Shipped,0,0,kurta,JNE,MAHARASHTRA,MUMBAI,400,399.0,5.991464547107982,q1,0,0,Amazon,1
407-1492215-2982709,2022-04-30,Shipped,0,0,kurta,JNE,DELHI,NEW DELHI,110,291.0,5.676753802268282,q1,1,0,Amazon,1
171-2119982-7294757,2022-04-30,Shipped,0,0,Western Dress,J,UTTAR PRADESH,BALLIA,277,744.0,6.61338421837956,q4,1,0,Amazon,1
407-1684475-5197113,2022-04-30,Shipped,0,0,Set,J,MAHARASHTRA,PUNE,411,696.0,6.546785410760524,q4,0,0,Amazon,1
404-4568279-0273125,2022-04-30,Shipped,0,0,Top,J,HARYANA,FARIDABAD,121,463.0,6.139884552226255,q2,0,0,Amazon,1
403-9752008-2541919,2022-04-30,Cancelled,0,1,Top,JNE,MAHARASHTRA,KALYAN,421,469.52,6.153838442742908,q2,0,0,Merchant,0
403-3896686-3972343,2022-04-30,Shipped,0,0,Top,JNE,MAHARASHTRA,KALYAN,421,339.0,5.8289456176102075,q1,0,0,Amazon,1
408-5238024-3207538,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,TELANGANA,DEVARAKONDA,508,680.0,6.523562306149512,q3,1,0,Merchant,1
403-9336057-8075519,2022-04-30,Shipped,0,0,Set,SET,HARYANA,GURUGRAM,122,759.0,6.633318433280377,q4,1,0,Amazon,1
406-6070472-3313109,2022-04-30,Shipped,0,0,Set,SET,KERALA,THRISSUR,680,626.0,6.440946540632921,q3,1,0,Amazon,1
407-0828621-5564309,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,UTTARAKHAND,DEHRADUN,248,399.0,5.991464547107982,q1,1,0,Merchant,1
402-7281943-2634753,2022-04-30,Shipped,0,0,Top,J,MAHARASHTRA,MUMBAI,400,599.0,6.396929655216146,q3,0,0,Amazon,1
408-3364643-8111517,2022-04-30,Shipped,0,0,kurta,JNE,DELHI,NEW DELHI,110,399.0,5.991464547107982,q1,0,0,Amazon,1
402-9327280-6831502,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,Bangalore,560,599.0,6.396929655216146,q3,0,0,Amazon,1
405-8803159-2662729,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,291.0,5.676753802268282,q1,1,0,Amazon,1
405-8803159-2662729,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,276.0,5.6240175061873385,q1,1,0,Amazon,1
405-8803159-2662729,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,BENGALURU,560,626.0,6.440946540632921,q3,1,0,Amazon,1
405-8803159-2662729,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,283.0,5.648974238161206,q1,1,0,Amazon,1
405-3441275-4039543,2022-04-30,Shipped - Delivered to Buyer,0,0,Western Dress,JNE,KARNATAKA,BENGALURU,560,725.0,6.587550014824796,q4,1,0,Merchant,1
405-3441275-4039543,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,295.0,5.69035945432406,q1,1,0,Merchant,1
406-2890663-9523509,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,518.0,6.251903883165888,q2,1,0,Amazon,1
402-1430516-9436331,2022-04-30,Shipped,0,0,kurta,JNE,UTTAR PRADESH,LUCKNOW,226,399.0,5.991464547107982,q1,0,0,Amazon,1
171-7949350-6828319,2022-04-30,Shipped,0,0,Set,SET,TAMIL NADU,DHARMAPURI,636,852.0,6.748759547491679,q5,1,0,Amazon,1
171-2964083-5815566,2022-04-30,Shipped,0,0,Set,SET,UTTAR PRADESH,MEERUT,250,568.0,6.343880434126331,q3,1,0,Amazon,1
406-9789934-2845967,2022-04-30,Shipped,0,0,Western Dress,JNE,TELANGANA,SECUNDERABAD,500,771.0,6.648984550024776,q4,1,0,Amazon,1
405-9399780-0313164,2022-04-30,Shipped,0,0,Set,J,UTTAR PRADESH,NOIDA,201,1669.0,7.4205789054108005,q5,1,0,Amazon,1
404-9635079-7600310,2022-04-30,Shipped,0,0,Top,J,JHARKHAND,DANGUWAPASI,833,540.0,6.293419278846481,q3,1,0,Amazon,1
171-6983189-6050757,2022-04-30,Shipped,0,0,Set,J,ASSAM,DHEMAJI,786,1112.0,7.014814351275545,q5,1,0,Amazon,1
171-6983189-6050757,2022-04-30,Shipped,0,0,kurta,JNE,ASSAM,DHEMAJI,786,518.0,6.251903883165888,q2,1,0,Amazon,1
171-3884714-3945906,2022-04-30,Shipped,0,0,Set,SET,MAHARASHTRA,PULGAON,442,1115.0,7.017506142941256,q5,1,0,Amazon,1
171-3884714-3945906,2022-04-30,Shipped,0,0,Set,J,MAHARASHTRA,PULGAON,442,1112.0,7.014814351275545,q5,1,0,Amazon,1
171-3884714-3945906,2022-04-30,Shipped,0,0,kurta,JNE,MAHARASHTRA,PULGAON,442,399.0,5.991464547107982,q1,1,0,Amazon,1
405-1693679-3068331,2022-04-30,Shipped,0,0,kurta,JNE,KERALA,AKATHIYOOR,680,476.0,6.1675164908883415,q2,1,0,Amazon,1
402-4804971-8591532,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,DELHI,Shakarpur,110,499.0,6.214608098422191,q2,1,0,Merchant,1
402-4804971-8591532,2022-04-30,Shipped - Delivered to Buyer,0,0,Top,JNE,DELHI,Shakarpur,110,518.0,6.251903883165888,q2,1,0,Merchant,1
405-1597244-8205967,2022-04-30,Shipped,0,0,kurta,JNE,DELHI,NEW DELHI,110,486.0,6.18826412308259,q2,1,0,Amazon,1
403-9610979-2949958,2022-04-30,Shipped,0,0,kurta,JNE,WEST BENGAL,KOLKATA,700,399.0,5.991464547107982,q1,1,0,Amazon,1
405-1911317-3604322,2022-04-30,Shipped,0,0,Set,SET,MANIPUR,Imphal east,795,1260.0,7.139660335964919,q5,1,0,Amazon,1
404-7251284-9387528,2022-04-30,Shipped,0,0,Top,J,UTTAR PRADESH,LUCKNOW,226,399.0,5.991464547107982,q1,0,0,Amazon,1
403-4512253-4789948,2022-04-30,Shipped,0,0,Set,SET,ANDHRA PRADESH,CHEBROLU,522,852.0,6.748759547491679,q5,1,0,Amazon,1
408-1348466-1321955,2022-04-30,Cancelled,0,1,kurta,JNE,KARNATAKA,BENGALURU,560,,0.0,,0,0,Merchant,0
171-0490216-5028364,2022-04-30,Shipped,0,0,kurta,JNE,KERALA,Alappuzha,688,487.0,6.1903154058531475,q2,1,0,Amazon,1
406-5421335-3440327,2022-04-30,Cancelled,0,1,Set,J,UTTAR PRADESH,AKBARPUR,224,,0.0,,0,0,Amazon,0
405-6836135-6312327,2022-04-30,Shipped - Delivered to Buyer,0,0,Western Dress,JNE,MAHARASHTRA,NAGPUR,441,413.0,6.025865973825314,q2,1,0,Merchant,1
171-0689935-4850722,2022-04-30,Shipped,0,0,Set,SET,WEST BENGAL,NABAGRAM COLONY,712,788.0,6.670766320845874,q4,1,0,Amazon,1
403-9835374-1565102,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,WEST BENGAL,KOLKATA,700,1186.0,7.079184394609668,q5,1,0,Merchant,1
403-8625708-2309901,2022-04-30,Shipped,0,0,Top,J,WEST BENGAL,KOLKATA,700,396.0,5.983936280687191,q1,0,0,Amazon,1
403-6616419-0658741,2022-04-30,Cancelled,0,1,kurta,PJNE,MAHARASHTRA,THANE,400,659.05,6.492315571232668,q3,0,0,Merchant,0
171-5550949-7914705,2022-04-30,Shipped,0,0,Set,J,KERALA,KOZHIKODE,673,653.0,6.483107351457199,q3,1,0,Amazon,1
408-9407260-0749114,2022-04-30,Shipped,0,0,kurta,JNE,PUDUCHERRY,PUDUCHERRY,605,0.0,0.0,q1,0,0,Amazon,1
408-4453138-1209128,2022-04-30,Shipped,0,0,kurta,JNE,DELHI,NEW DELHI,110,458.0,6.129050210060545,q2,1,0,Amazon,1
402-4934568-7802706,2022-04-30,Shipped,0,0,kurta,JNE,WEST BENGAL,NEW TOWN,700,487.0,6.1903154058531475,q2,0,0,Amazon,1
405-9862364-7636347,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,NELAMANGALA,562,597.0,6.393590753950631,q3,0,0,Amazon,1
405-7713713-9002732,2022-04-30,Shipped,0,0,Set,J,KARNATAKA,NELAMANGALA,562,761.0,6.635946555686647,q4,1,0,Amazon,1
405-7713713-9002732,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,NELAMANGALA,562,835.0,6.728628613084702,q4,1,0,Amazon,1
406-8536478-4581952,2022-04-30,Shipped - Returned to Seller,1,0,Top,J,ODISHA,"KOTPAD, Koraput",764,518.0,6.251903883165888,q2,1,0,Merchant,1
407-0533151-5470709,2022-04-30,Cancelled,0,1,kurta,JNE,ODISHA,BHUBANESWAR,751,,0.0,,0,0,Amazon,0
404-6783850-0597940,2022-04-30,Shipped,0,0,Western Dress,JNE,UTTAR PRADESH,LUCKNOW,226,721.0,6.582025138892826,q4,1,0,Amazon,1
407-3030317-4521947,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,458.0,6.129050210060545,q2,1,0,Amazon,1
402-0093786-0156303,2022-04-30,Shipped,0,0,Set,SET,MAHARASHTRA,NASHIK,422,666.0,6.502790045915623,q3,0,0,Amazon,1
171-3705534-0250736,2022-04-30,Shipped,0,0,kurta,JNE,BIHAR,KATIHAR,854,399.0,5.991464547107982,q1,1,0,Amazon,1
408-9408562-5254749,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,J,WEST BENGAL,KOLKATA,700,1099.0,7.003065458786462,q5,1,0,Merchant,1
403-4739886-5496325,2022-04-30,Shipped,0,0,kurta,JNE,KERALA,ALAPPUZHA,688,353.0,5.869296913133774,q1,1,0,Amazon,1
171-9312177-9903551,2022-04-30,Shipped,0,0,kurta,J,MAHARASHTRA,MUMBAI,400,399.0,5.991464547107982,q1,0,0,Amazon,1
171-3255381-0489121,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,J,MAHARASHTRA,MUMBAI,400,534.0,6.282266746896006,q3,1,0,Merchant,1
408-4584840-2787538,2022-04-30,Cancelled,0,1,Set,J,DELHI,NEW DELHI,110,981.25,6.889845858438569,q5,0,0,Merchant,0
408-5118229-6373917,2022-04-30,Shipped,0,0,kurta,JNE,TELANGANA,Hyderabad,500,0.0,0.0,q1,0,0,Amazon,1
403-0707216-6170737,2022-04-30,Shipped,0,0,Set,SET,UTTAR PRADESH,BAREILLY,243,657.0,6.489204931325317,q3,1,0,Amazon,1
403-3258819-8018763,2022-04-30,Shipped,0,0,Set,SET,DELHI,NEW DELHI,110,626.0,6.440946540632921,q3,1,0,Amazon,1
408-2491878-4865146,2022-04-30,Cancelled,0,1,Set,J,WEST BENGAL,KOLKATA,700,981.25,6.889845858438569,q5,0,0,Merchant,0
405-7190860-0329952,2022-04-30,Shipped,0,0,Western Dress,J,WEST BENGAL,KOLKATA,700,899.0,6.802394763324311,q5,1,0,Amazon,1
402-0164950-5496362,2022-04-30,Cancelled,0,1,Set,SET,TAMIL NADU,CHENNAI,600,,0.0,,0,0,Amazon,0
404-3821323-1636305,2022-04-30,Shipped,0,0,Set,SET,TAMIL NADU,CHENNAI,600,597.0,6.393590753950631,q3,1,0,Amazon,1
408-3649698-8803541,2022-04-30,Shipped,0,0,Set,SET,HARYANA,GURUGRAM,122,1099.0,7.003065458786462,q5,1,0,Amazon,1
405-3694403-2551528,2022-04-30,Shipped,0,0,Set,SET,MAHARASHTRA,TIRORA,441,788.0,6.670766320845874,q4,1,0,Amazon,1
405-6593194-1742748,2022-04-30,Shipped,0,0,kurta,JNE,PUNJAB,ZIRAKPUR,140,459.0,6.131226489483141,q2,0,0,Amazon,1
403-7086967-7558701,2022-04-30,Shipped,0,0,Set,SET,Gujarat,VADODARA,390,1186.0,7.079184394609668,q5,1,0,Amazon,1
171-5927080-9153924,2022-04-30,Cancelled,0,1,Set,SET,TAMIL NADU,Chennai,600,626.0,6.440946540632921,q3,0,0,Amazon,1
406-5651070-7367520,2022-04-30,Cancelled,0,1,Western Dress,J,TELANGANA,HYDERABAD,500,,0.0,,1,0,Amazon,0
405-1952513-5416327,2022-04-30,Cancelled,0,1,kurta,JNE,PUNJAB,ZIRAKPUR,140,,0.0,,0,0,Amazon,0
406-8112035-0609144,2022-04-30,Shipped,0,0,kurta,JNE,RAJASTHAN,AJMER,305,329.0,5.799092654460526,q1,1,0,Amazon,1
407-6114533-2816312,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,KARNATAKA,MADIKERI,571,280.0,5.638354669333745,q1,1,1,Merchant,1
407-6002733-2903540,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,MADIKERI,571,249.0,5.521460917862246,q1,1,1,Amazon,1
403-1068845-1092310,2022-04-30,Shipped,0,0,Set,SET,UTTAR PRADESH,GHAZIABAD,201,818.0,6.70808408385307,q4,1,0,Amazon,1
407-3001310-2482707,2022-04-30,Shipped,0,0,kurta,JNE,KERALA,Thrissur,680,429.0,6.063785208687608,q2,1,0,Amazon,1
407-3001310-2482707,2022-04-30,Shipped,0,0,kurta,JNE,KERALA,Thrissur,680,458.0,6.129050210060545,q2,1,0,Amazon,1
402-9024954-3597923,2022-04-30,Cancelled,0,1,Western Dress,JNE,TELANGANA,HYDERABAD,500,,0.0,,0,0,Amazon,0
404-6763777-8680366,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,MEN,MAHARASHTRA,PUNE,411,475.0,6.16541785423142,q2,1,0,Merchant,1
405-6167247-7769908,2022-04-30,Shipped,0,0,Set,SET,JHARKHAND,RANCHI,834,788.0,6.670766320845874,q4,1,0,Amazon,1
404-3190952-7345128,2022-04-30,Shipped,0,0,Western Dress,J,KARNATAKA,Bengaluru,560,744.0,6.61338421837956,q4,1,0,Amazon,1
407-4179560-9885921,2022-04-30,Shipped,0,0,kurta,JNE,HARYANA,GURUGRAM,122,458.0,6.129050210060545,q2,0,0,Amazon,1
405-4515494-3244302,2022-04-30,Shipped,0,0,kurta,PJNE,TAMIL NADU,CHENNAI,600,505.0,6.226536669287466,q2,0,0,Amazon,1
404-0812833-5129124,2022-04-30,Shipped,0,0,Set,SET,JAMMU & KASHMIR,JAMMU,181,1186.0,7.079184394609668,q5,1,0,Amazon,1
403-9928712-6587519,2022-04-30,Shipped,0,0,Set,SET,RAJASTHAN,Dungarpur,314,597.0,6.393590753950631,q3,1,0,Amazon,1
404-5314568-1043519,2022-04-30,Shipped,0,0,Top,J,HARYANA,PANCHKULA,134,463.0,6.139884552226255,q2,1,0,Amazon,1
402-8207665-7247536,2022-04-30,Shipped,0,0,kurta,JNE,TELANGANA,HYDERABAD,500,471.0,6.156978985585555,q2,0,0,Amazon,1
403-3814019-1141952,2022-04-30,Shipped,0,0,Set,SET,Gujarat,DHOLKA,382,626.0,6.440946540632921,q3,1,0,Amazon,1
403-5049239-4135545,2022-04-30,Shipped,0,0,kurta,JNE,JHARKHAND,DALTONGANJ,822,399.0,5.991464547107982,q1,1,0,Amazon,1
405-6344744-8777959,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,BENGALURU,560,788.0,6.670766320845874,q4,1,0,Amazon,1
405-0654626-6276321,2022-04-30,Shipped,0,0,Top,JNE,PUNJAB,BATHINDA,151,751.0,6.62273632394984,q4,1,0,Amazon,1
403-9647049-8100304,2022-04-30,Cancelled,0,1,kurta,JNE,UTTAR PRADESH,LUCKNOW,226,368.0,5.910796644040527,q1,0,0,Amazon,1
407-3546546-1957155,2022-04-30,Shipped,0,0,Western Dress,J,TELANGANA,HYDERABAD,501,744.0,6.61338421837956,q4,1,0,Amazon,1
